日期,當日成交量,當日成交金額,平均成交價,開盤價,最高價,最低價,收盤價,買賣價差,周轉率,當日融資,昨日融資,當日融券,昨日融券,融資變化,融券變化,殖利率,本益比,股價淨值比,大盤融資餘額(百萬),大盤融券量
2017/3/1,48263273,9041728541,187.3418021,188.5,188.5,186,186,-3,12019,9568,9170,4473,4702,398,-229,3.76,14.43,3.47,13983.7216,442620
2017/3/2,40879671,7603470296,185.9963671,188,188.5,185,186,0,12567,9788,9568,4364,4473,220,-109,3.76,14.43,3.47,14017.2578,446413
2017/3/3,28213610,5199920850,184.3054061,184.5,185,184,184,-2,11570,10416,9786,4161,4364,630,-203,3.8,14.27,3.43,14085.7726,440105
2017/3/6,12633329,2321087036,183.727269,184,184.5,183.5,183.5,-0.5,5831,10616,10416,4099,4161,200,-62,3.81,14.24,3.42,14118.7755,433666
2017/3/7,22816387,4214029230,184.6930993,184,185.5,184,185.5,2,5824,10557,10616,4074,4099,-59,-25,3.77,14.39,3.46,14140.977,442901
2017/3/8,38657077,7217763409,186.7126014,186,188,185.5,187,1.5,9614,10058,10557,4109,4074,-499,35,3.74,14.51,3.49,14170.9806,442352
2017/3/9,31119469,5750011305,184.7721536,185.5,186,184,184.5,-2.5,12394,10547,10058,3943,4109,489,-166,3.79,14.31,3.44,14220.0567,445368
2017/3/10,24886297,4569391905,183.61076,184,184.5,183,183.5,-1,10065,11044,10547,3850,3943,497,-93,3.81,14.24,3.42,14201.2082,433523
2017/3/13,11025355,2048482530,185.7974215,185,186.5,185,186.5,3,4141,10732,11044,3840,3850,-312,-10,3.75,14.47,3.48,14151.8524,427934
2017/3/14,24373221,4564713486,187.2839657,188,188,186,186,-0.5,7773,10369,10732,3855,3840,-363,15,3.76,14.43,3.47,14155.0109,428422
2017/3/15,14147168,2634475248,186.2192665,185.5,187,185.5,186.5,0.5,4952,10344,10369,3839,3855,-25,-16,3.75,14.47,3.48,14203.5784,426846
2017/3/16,32452964,6143253446,189.2971454,188,190,188,190,3.5,15071,9557,10344,4111,3839,-787,272,3.68,14.74,3.55,14170.475,417396
2017/3/17,38698064,7377279160,190.6369052,189.5,191.5,189,191.5,1.5,10731,9488,9557,4248,4111,-69,137,3.66,14.86,3.57,14187.8773,421043
2017/3/20,16531620,3154243641,190.8006379,191.5,191.5,189.5,191.5,0,6790,9348,9488,4177,4248,-140,-71,3.66,14.86,3.57,14239.2504,422500
2017/3/21,33662234,6523324906,193.7876407,192,195,191.5,195,3.5,13192,8892,9348,4331,4177,-456,154,3.59,15.13,3.64,14212.1099,414746
2017/3/22,27766559,5349879407,192.6734748,192.5,193.5,191.5,193.5,-1.5,9435,8994,8892,3985,4331,102,-346,3.62,15.01,3.61,14296.5837,402767
2017/3/23,18831295,3628401625,192.6793471,192,193.5,192,193.5,0,6052,9250,8994,3696,3985,256,-289,3.62,15.01,3.61,14386.2494,391360
2017/3/24,17722202,3408016684,192.3021013,192,193,192,192.5,-1,5225,9383,9250,3350,3696,133,-346,3.64,14.93,3.59,14411.8112,375238
2017/3/27,29867998,5766195556,193.0559777,194.5,194.5,192,193,0.5,6963,9325,9383,3030,3350,-58,-320,3.63,14.97,3.6,14319.9264,358047
2017/3/28,39522318,7662549266,193.8790449,195,195,192.5,194.5,1.5,9380,9344,9325,2198,3030,19,-832,3.6,15.09,3.63,14229.2282,326181
2017/3/29,33839400,6501685654,192.1335973,194.5,194.5,191,191.5,-3,11340,10014,9344,30,2198,670,-2168,3.66,14.86,3.57,14291.5333,313117
2017/3/30,30716971,5884771607,191.5804656,192.5,193,190.5,191.5,0,9900,10181,10014,0,30,167,-30,3.66,14.86,3.57,14340.5705,310683
2017/3/31,33996900,6457321080,189.9385262,191,192,189,189,-2.5,10225,10924,10181,0,0,743,0,3.7,14.66,3.53,14344.2079,291407
2017/4/5,45116406,8656195632,191.8635902,189.5,193,189.5,193,4,14224,10398,10924,0,0,-526,0,3.63,14.97,3.6,14414.1006,274889
2017/4/6,17417037,3337417368,191.6179754,193,193,191,191.5,-1.5,6309,10415,10398,240,0,17,240,3.66,14.86,3.57,14444.0449,254260
2017/4/7,19066095,3624732655,190.1140561,192,192,188.5,191,-0.5,7861,10969,10415,382,240,554,142,3.66,14.82,3.56,14453.5359,206482
2017/4/10,17388929,3307523455,190.2085778,191,191.5,189.5,190,-1,6803,10994,10969,500,382,25,118,3.68,14.74,3.55,14538.9608,190574
2017/4/11,9788922,1862488347,190.2649083,190,191,189,191,1,3348,10994,10994,694,500,0,194,3.66,14.82,3.56,14480.6934,188975
2017/4/12,17418048,3321982188,190.7206932,190.5,191.5,190,191,0,5778,10832,10994,799,694,-162,105,3.66,14.82,3.56,14434.4711,183076
2017/4/13,14796174,2829915284,191.2599354,189.5,192,189.5,191.5,0.5,5705,11052,10832,984,799,220,185,3.66,14.86,3.57,14486.0723,192337
2017/4/14,31317585,5909582565,188.69854,189.5,189.5,188,189,-2.5,12442,11447,11052,950,984,395,-34,3.7,14.66,3.53,14290.9149,182279
2017/4/17,17111522,3223517863,188.3828839,189,189,187.5,187.5,-1.5,7470,11634,11447,1018,950,187,68,3.73,14.55,3.5,14251.7596,212004
2017/4/18,28732770,5411365190,188.3342675,188,189.5,187.5,188,0.5,6174,11481,11634,981,1018,-153,-37,3.72,14.58,3.51,14263.2833,234182
2017/4/19,31171199,5828201425,186.973925,187.5,187.5,186.5,186.5,-1.5,9427,11390,11481,960,981,-91,-21,3.75,14.47,3.48,14303.8458,238118
2017/4/20,32697485,6118457114,187.1231721,186.5,188,186.5,187,0.5,6751,11484,11390,890,960,94,-70,3.74,14.51,3.49,14268.0404,261507
2017/4/21,19034232,3603058600,189.2936158,187.5,190,187.5,190,3,6966,11306,11484,1043,890,-178,153,3.68,14.74,3.55,14262.9978,271615
2017/4/24,29572675,5612973548,189.8026996,191,191.5,188.5,190,0,5428,11421,11306,1080,1043,115,37,3.68,14.74,3.55,14252.885,286099
2017/4/25,31952889,6096631799,190.800644,190.5,192,189.5,192,2,10510,11226,11421,1147,1080,-195,67,3.65,14.9,3.58,14229.3231,299828
2017/4/26,31119972,5951704052,191.2503023,192,192,190.5,191,-1,10342,11224,11226,1191,1147,-2,44,3.66,14.82,3.56,14267.2178,306583
2017/4/27,35812934,6877484808,192.0391333,192,193,190.5,193,2,9859,10954,11224,1228,1191,-270,37,3.63,14.97,3.6,14308.271,310832
2017/4/28,38381021,7446882120,194.0251178,193.5,194.5,193,194.5,1.5,11671,10127,10954,1541,1228,-827,313,3.6,15.09,3.63,14324.2962,318818
2017/5/2,45851963,9053856108,197.4584187,198.5,199,195.5,196.5,2,15718,8808,10127,1606,1541,-1319,65,3.56,15.24,3.67,14319.4755,322422
2017/5/3,27240962,5390698304,197.8894249,198,198.5,197,198,1.5,9259,8627,8808,1719,1606,-181,113,3.54,15.36,3.7,14289.0556,332216
2017/5/4,22194084,4394409518,197.9991388,198.5,199,197,198,0,8787,8517,8627,1785,1719,-110,66,3.54,15.36,3.7,14338.1281,347479
2017/5/5,17618358,3484019026,197.7493604,197,198.5,197,197.5,-0.5,6078,8364,8517,1956,1785,-153,171,3.54,15.32,3.69,14326.0869,376896
2017/5/8,39591009,7943498809,200.6389584,199,202.5,199,202.5,5,15190,7519,8364,2490,1956,-845,534,3.46,15.71,3.78,14236.626,371993
2017/5/9,48285324,9920879512,205.4636625,205.5,207,203.5,203.5,1,15467,7047,7519,2731,2490,-472,241,3.44,15.79,3.8,14132.2366,364366
2017/5/10,31075759,6369713620,204.9737102,204,206,204,205.5,2,11094,6975,7047,2838,2731,-72,107,3.41,14.92,3.66,14157.1983,368996
2017/5/11,44286097,9144772197,206.4930716,204.5,208.5,204,207.5,2,16478,6632,6975,3004,2838,-343,166,3.37,15.07,3.7,14154.019,374985
2017/5/12,25507045,5246098865,205.6725452,205,207,205,206,-1.5,7515,6669,6632,3004,3004,37,0,3.4,14.96,3.67,14112.1345,376635
2017/5/15,25922334,5324070590,205.3854637,204,206,204,206,0,8141,6694,6669,3024,3004,25,20,3.4,14.96,3.67,14153.4272,386215
2017/5/16,36604672,7468111624,204.0207224,205,205,203.5,204.5,-1.5,11066,6844,6694,2931,3024,150,-93,3.42,14.85,3.64,14186.1997,386491
2017/5/17,22606380,4599735640,203.4706857,203,204,203,204,-0.5,9323,6984,6844,2889,2931,140,-42,3.43,14.81,3.63,14236.8059,388835
2017/5/18,22490217,4559780051,202.7450447,202.5,204,201.5,203.5,-0.5,6983,6916,6984,2846,2889,-68,-43,3.44,14.78,3.63,14169.8057,385687
2017/5/19,17163108,3490280961,203.3594942,203.5,204.5,202.5,203,-0.5,6014,7068,6916,2791,2846,152,-55,3.45,14.74,3.62,14194.8197,395451
2017/5/22,17419705,3554245920,204.0359421,203.5,205,203,205,2,5278,7030,7068,2818,2791,-38,27,3.41,14.89,3.65,14177.861,393600
2017/5/23,23028298,4738103907,205.7513719,205,207,204.5,205,0,7003,7181,7030,2823,2818,151,5,3.41,14.89,3.65,14130.6183,389954
2017/5/24,18307715,3760309975,205.3948281,205,206,205,205.5,0.5,5141,7041,7181,2817,2823,-140,-6,3.41,14.92,3.66,14143.9657,383963
2017/5/25,26088748,5388004408,206.5259861,206,207,205.5,207,1.5,7406,6832,7041,2840,2817,-209,23,3.38,15.03,3.69,14086.4495,387852
2017/5/26,32976727,6794923568,206.0520915,205,207,205,207,0,8059,6778,6832,2844,2840,-54,4,3.38,15.03,3.69,14083.5117,382570
2017/5/31,67935145,13853122715,203.9168786,206.5,207,203,203,-4,11757,7766,6778,2665,2844,988,-179,3.45,14.74,3.62,14097.167,380213
2017/6/1,29623649,6096361694,205.7937459,205,207,204.5,207,4,6374,7326,7766,2772,2665,-440,107,3.38,15.03,3.69,14139.5826,390833
2017/6/2,23265323,4845442265,208.2688585,208.5,209,207.5,209,2,7429,7075,7326,2860,2772,-251,88,3.35,15.18,3.72,14156.2849,385028
2017/6/3,1535230,320348914,208.6650951,209,209,208,209,0,1078,7126,7075,2860,2860,51,0,3.35,15.18,3.72,14206.6273,379194
2017/6/5,22545164,4746962354,210.553463,209.5,212,209,212,3,8931,6935,7126,2876,2860,-191,16,3.3,15.4,3.78,14240.0061,370290
2017/6/6,15382025,3243804586,210.8828055,210.5,211.5,210.5,210.5,-1.5,5541,7005,6935,2810,2876,70,-66,3.33,15.29,3.75,14284.9487,384944
2017/6/7,34729326,7342424736,211.4185785,212,212.5,210,211.5,1,8034,7387,7005,2734,2810,382,-76,3.31,15.36,3.77,14252.4413,383461
2017/6/8,21654488,4599496993,212.4038672,212,213,211.5,213,1.5,7926,7307,7387,2633,2734,-80,-101,3.29,15.47,3.79,14245.8109,407456
2017/6/9,35190159,7505851237,213.2940416,214.5,215,212,212,-1,10657,8126,7307,2500,2633,819,-133,3.3,15.4,3.78,14250.4053,409917
2017/6/12,63111746,13135046554,208.123644,207,210,207,207.5,-4.5,22473,9085,8126,2188,2500,959,-312,3.37,15.07,3.7,14293.0663,408379
2017/6/13,49983303,10381567507,207.7007097,207,208.5,206.5,208,0.5,13236,9522,9085,2015,2188,437,-173,3.37,15.11,3.71,14352.862,398171
2017/6/14,39083899,8113132831,207.5824838,208.5,209.5,206,207,-1,11304,9541,9522,1878,2015,19,-137,3.38,15.03,3.69,14243.9321,375764
2017/6/15,19486457,4046560581,207.6601499,207.5,208,207,208,1,6497,9544,9541,1872,1878,3,-6,3.37,15.11,3.71,14257.4346,383276
2017/6/16,32856536,6902455266,210.0786055,207.5,212,207,211.5,3.5,9683,9291,9544,1595,1872,-253,-277,3.31,15.36,3.77,14291.9074,389705
2017/6/19,17489571,3712290873,212.2574003,211,213,210.5,213,1.5,5658,9356,9291,1235,1595,65,-360,3.29,15.47,3.79,14323.7613,375594
2017/6/20,28784100,6229988043,216.4385214,215,218,214.5,216.5,3.5,9135,10262,9356,44,1235,906,-1191,3.23,15.72,3.86,14366.7951,350163
2017/6/21,45384482,9793828804,215.7968621,216,217,214.5,215.5,-1,12233,9984,10262,0,44,-278,-44,3.25,15.65,3.84,14427.3868,350565
2017/6/22,26094649,5674049232,217.4411019,217,218,216.5,218,2.5,7559,9550,9984,0,0,-434,0,3.21,15.83,3.88,14400.6177,353797
2017/6/23,39686091,8627393668,217.3908654,218,218.5,217,217,-1,14539,11028,9550,0,0,1478,0,3.23,15.76,3.87,14446.0504,340803
2017/6/26,60140797,12848925735,213.6474137,212,215,212,215,0,20653,11024,11028,697,0,-4,697,3.26,15.61,3.83,14444.0225,348760
2017/6/27,44504785,9437315205,212.0516975,214,214,211,211.5,-3.5,17122,12908,11024,471,697,1884,-226,3.31,15.36,3.77,14487.9659,342810
2017/6/28,52273921,10919812400,208.8959885,209.5,210,208,208.5,-3,15953,13754,12908,795,471,846,324,3.36,15.14,3.71,14504.2443,350475
2017/6/29,27049234,5678566197,209.934455,210.5,210.5,208.5,210,1.5,8431,13661,13754,1029,795,-93,234,3.33,15.25,3.74,14529.3425,347182
2017/6/30,31709978,6580047422,207.5071582,206.5,208.5,206.5,208.5,-1.5,9805,14182,13661,1002,1029,521,-27,3.36,15.14,3.71,14587.014,334130
2017/7/3,21066605,4382736445,208.0418959,207.5,209,207,209,0.5,7037,14123,14182,1052,1002,-59,50,3.35,15.18,3.72,14629.994,316166
2017/7/4,21592272,4476915676,207.3387958,208,208.5,207,207,-2,8990,14822,14123,855,1052,699,-197,3.38,15.03,3.69,14653.018,312994
2017/7/5,23463030,4868199460,207.4838356,207,208.5,206.5,208.5,1.5,7278,15320,14822,551,855,498,-304,3.36,15.14,3.71,14686.499,291589
2017/7/6,15260726,3166474008,207.4917018,208,208.5,207,207.5,-1,4473,15131,15320,518,551,-189,-33,3.37,15.07,3.7,14639.6135,293067
2017/7/7,21567705,4449245335,206.2920155,207,207.5,205.5,206,-1.5,8234,14931,15131,512,518,-200,-6,3.4,14.96,3.67,14630.0719,288656
2017/7/10,13326526,2749724552,206.3346856,206.5,207,206,206,0,5812,15165,14931,512,512,234,0,3.4,14.96,3.67,14569.2025,293439
2017/7/11,34593975,7275696778,210.3168768,208,212,207.5,212,6,11217,14491,15165,1016,512,-674,504,3.3,15.4,3.78,14480.9979,313155
2017/7/12,26887728,5690155100,211.6264751,211,212.5,210.5,210.5,-1.5,9582,14578,14486,1033,1016,92,17,3.33,15.29,3.75,14466.5381,332218
2017/7/13,50136849,10735533186,214.1246089,212,216,211.5,214.5,4,16903,13325,14578,1549,1033,-1253,516,3.26,15.58,3.82,14531.7729,339043
2017/7/14,22364167,4773890099,213.4615655,213,214.5,212,213,-1.5,9330,13199,13325,1468,1549,-126,-81,3.29,15.47,3.79,14548.1508,341796
2017/7/17,21400126,4566620338,213.3922173,215,215.5,211.5,213,0,8537,12964,13199,1622,1468,-235,154,3.29,15.47,3.79,14501.162,355469
2017/7/18,18756453,3998545790,213.1824066,213,214,212,214,1,8905,12741,12964,1668,1622,-223,46,3.27,15.54,3.81,14574.1874,355185
2017/7/19,20661381,4428023668,214.3140223,212.5,215,212.5,214.5,0.5,11699,11976,12741,1590,1668,-765,-78,3.26,15.58,3.82,14508.6108,364335
2017/7/20,20795770,4468108550,214.8566055,215,215.5,214,215.5,1,8261,11556,11976,1740,1590,-420,150,3.25,15.65,3.84,14526.1606,370435
2017/7/21,15422136,3302914894,214.1671487,214,215,213.5,214,-1.5,7558,11312,11556,1827,1740,-244,87,3.27,15.54,3.81,14582.7934,375071
2017/7/24,20002702,4279712228,213.9567058,213.5,214.5,213,214.5,0.5,6805,11212,11312,1816,1827,-100,-11,3.26,15.58,3.82,14619.092,373094
2017/7/25,13853196,2965264666,214.0491383,214,214.5,213.5,214,-0.5,4836,11308,11212,1854,1816,96,38,3.27,15.54,3.81,14613.9006,378206
2017/7/26,15900563,3393269119,213.4055957,215,215,212.5,213,-1,5219,11217,11308,1891,1854,-91,37,3.29,15.47,3.79,14634.9961,395051
2017/7/27,23045021,4959471015,215.2079191,213.5,216,213.5,215.5,2.5,9138,10117,11217,1845,1891,-1100,-46,3.25,15.65,3.84,14688.3245,406111
2017/7/28,21121133,4498197191,212.9713965,213,214,212.5,213,-2.5,7997,10516,10117,1740,1845,399,-105,3.29,15.47,3.79,14677.8519,393571
2017/7/31,20363314,4352541276,213.7442499,211.5,214.5,211.5,214.5,1.5,6039,10211,10516,1730,1740,-305,-10,3.26,15.58,3.82,14704.637,398130
2017/8/1,20314999,4325934287,212.9428747,212.5,214,212,212,-2.5,7318,10483,10211,1656,1730,272,-74,3.3,15.4,3.78,14776.5699,402539
2017/8/2,30528035,6574998275,215.3757448,214,216,214,216,4,11028,9372,10483,1849,1656,-1111,193,3.24,15.69,3.85,14783.0801,410922
2017/8/3,27097397,5779905218,213.3011233,213,214,212.5,213.5,-2.5,7041,10057,9372,1657,1849,685,-192,3.28,15.5,3.8,14882.7264,411690
2017/8/4,22187420,4735259954,213.4209365,213.5,214,212.5,213,-0.5,5240,10207,10057,1633,1657,150,-24,3.29,15.47,3.79,14968.0282,415555
2017/8/7,21594977,4653776958,215.5027513,213.5,216.5,213.5,216,3,7115,9189,10207,1522,1633,-1018,-111,3.24,15.69,3.85,15071.426,403611
2017/8/8,25223804,5483118368,217.3787256,217.5,219,216,217.5,1.5,8404,9208,9189,1636,1522,19,114,3.22,15.8,3.87,15070.3491,388834
2017/8/9,28129447,6035247455,214.5526521,215,215.5,213.5,214.5,-3,9826,9621,9208,1544,1636,413,-92,3.26,15.85,4.15,15036.065,372273
2017/8/10,27440049,5866558686,213.7954887,215.5,215.5,212.5,214,-0.5,8227,9655,9621,1541,1544,34,-3,3.27,15.82,4.14,14790.2999,344462
2017/8/11,41592129,8803564627,211.664198,211,213.5,210.5,212.5,-1.5,13751,10714,9655,1191,1541,1059,-350,3.29,15.71,4.11,14787.5311,353712
2017/8/14,29414616,6233486198,211.9179866,213.5,214,210,211,-1.5,7719,10638,10714,1341,1191,-76,150,3.32,15.59,4.08,14621.5852,355062
2017/8/15,14385915,3073117310,213.6198712,213,214.5,213,214,3,5250,10216,10638,1467,1341,-422,126,3.27,15.82,4.14,14587.4626,356401
2017/8/16,25206990,5357190370,212.5279682,214.5,214.5,211,213,-1,8610,10497,10215,1414,1467,282,-53,3.29,15.74,4.12,14667.0324,366793
2017/8/17,8353232,1785167148,213.7097531,213.5,214,213,214,1,3120,10323,10497,1458,1414,-174,44,3.27,15.82,4.14,14735.1552,381447
2017/8/18,14363526,3043468038,211.8886434,212,213,211,212.5,-1.5,3999,10445,10323,1474,1458,122,16,3.29,15.71,4.11,14787.516,390908
2017/8/21,13847499,2934064688,211.8840874,212.5,213,211.5,211.5,-1,5152,10525,10445,1433,1474,80,-41,3.31,15.63,4.09,14844.2613,401873
2017/8/22,17330415,3710809960,214.1212406,213.5,214.5,213,214.5,3,7908,10075,10525,1523,1433,-450,90,3.26,15.85,4.15,14922.0025,410747
2017/8/23,11757917,2531926275,215.3379952,215.5,216,214,215.5,1,5873,9860,10075,1494,1523,-215,-29,3.25,15.93,4.17,14930.7279,413155
2017/8/24,15426842,3341510582,216.6036692,216,217,215.5,217,1.5,6953,9555,9860,1718,1494,-305,224,3.23,16.04,4.19,14947.4291,417099
2017/8/25,10975387,2384766481,217.2831337,217.5,217.5,216,217.5,0.5,5546,9308,9555,1848,1718,-247,130,3.22,16.08,4.2,15005.3568,438308
2017/8/28,16512159,3564102094,215.8471278,215,216.5,215,216,-1.5,5673,9359,9308,1690,1848,51,-158,3.24,15.96,4.17,15103.4219,446442
2017/8/29,16561161,3569385647,215.5275012,216,216,215,216,0,5587,9374,9359,1538,1690,15,-152,3.24,15.96,4.17,15243.6798,465450
2017/8/30,19674310,4274683770,217.2723603,216,218,216,217.5,1.5,6732,9107,9374,1735,1538,-267,197,3.22,16.08,4.2,15382.7491,482307
2017/8/31,26945202,5837056904,216.6269492,217.5,218,215.5,216.5,-1,6585,9539,9107,1584,1735,432,-151,3.23,16,4.18,15509.2598,500666
2017/9/1,17805405,3851834126,216.3294868,215,217.5,215,216.5,0,6956,9769,9539,1542,1584,230,-42,3.23,16,4.18,15610.7144,518641
2017/9/4,15053185,3273164145,217.4399733,216.5,218,215.5,217.5,1,8635,9618,9769,1644,1542,-151,102,3.22,16.08,4.2,15623.0523,513672
2017/9/5,34514275,7503488603,217.4024691,218,218,216.5,218,0.5,7065,9651,9618,1577,1644,33,-67,3.21,16.11,4.21,15746.9872,517132
2017/9/6,28148528,6117444609,217.3273362,216.5,218,216,217,-1,6999,9566,9651,1612,1577,-85,35,3.23,16.04,4.19,15740.8063,501130
2017/9/7,19198540,4170321680,217.220772,218,218.5,216,217,0,6586,9652,9566,1597,1612,86,-15,3.23,16.04,4.19,15756.0991,479789
2017/9/8,25512045,5549520265,217.5254969,217,218,216.5,218,1,7969,9595,9652,1634,1597,-57,37,3.21,16.11,4.21,15987.0544,496844
2017/9/11,19387886,4215723762,217.441126,219,219.5,216.5,217,-1,5305,9774,9595,1604,1634,179,-30,3.23,16.04,4.19,16107.8652,501785
2017/9/12,24862321,5437521978,218.7053243,219,219.5,217.5,219,2,5992,9074,9774,1644,1604,-700,40,3.2,16.19,4.23,16214.786,502492
2017/9/13,18336541,3998984438,218.0882664,217.5,219,217.5,218,-1,4598,9043,9074,1677,1644,-31,33,3.21,16.11,4.21,16258.5711,516950
2017/9/14,21508567,4701852606,218.6037129,218.5,219,217.5,218.5,0.5,6314,8842,9043,1772,1677,-201,95,3.2,16.15,4.22,16334.4206,530902
2017/9/15,48901103,10668230939,218.159311,218.5,219,217,218.5,0,5253,8962,8842,1723,1772,120,-49,3.2,16.15,4.22,16359.9049,539613
2017/9/18,17812705,3905801892,219.2705651,219,220,218,219.5,1,6714,8874,8962,1733,1723,-88,10,3.19,16.22,4.24,16462.2171,556428
2017/9/19,26255575,5742129525,218.7013434,221.5,221.5,220,221.5,2,11072,8537,8874,1743,1733,-337,10,3.16,16.37,4.28,16464.0279,543546
2017/9/20,23434237,5179958449,221.0423343,221,222,220,221.5,0,9347,8608,8537,1732,1743,71,-11,3.16,16.37,4.28,16493.4249,536966
2017/9/21,18645565,4125047365,221.2347743,221,223,220,221,-0.5,6604,8373,8608,1763,1732,-235,31,3.17,16.33,4.27,16594.9624,527648
2017/9/22,22456370,4930530220,219.5604285,221.5,222,218.5,218.5,-2.5,7431,8237,8373,1673,1763,-136,-90,3.2,16.15,4.22,16477.547,516094
2017/9/25,17458286,3797761662,217.5334773,217.5,218.5,217,217,-1.5,6250,8286,8237,1700,1673,49,27,3.23,16.04,4.19,16383.7479,501902
2017/9/26,25003901,5392244669,215.6561358,217.5,218,214,214,-3,8768,8679,8286,1609,1700,393,-91,3.27,15.82,4.14,16226.9468,488501
2017/9/27,24794510,5353580844,215.9179933,217.5,217.5,215,215,1,7326,8680,8679,1634,1609,1,25,3.26,15.89,4.16,16258.3553,502658
2017/9/28,31616062,6788534834,214.7179125,215,216,213.5,214,-1,7749,9007,8680,1546,1634,327,-88,3.27,15.82,4.14,16345.056,495422
2017/9/29,23954708,5184362760,216.4235423,216,217.5,215.5,216.5,2.5,7507,8520,9007,1696,1546,-487,150,3.23,16,4.18,16257.0387,507930
2017/9/30,4254045,924823765,217.3986794,218,218.5,216.5,216.5,0,2446,8597,8520,1685,1696,77,-11,3.23,16,4.18,16279.544,518887
2017/10/2,28360551,6233064680,219.7793929,219.5,220.5,218.5,220.5,4,10605,8414,8597,1922,1685,-183,237,3.17,16.3,4.26,16343.4622,526378
2017/10/3,38330938,8497244691,221.681105,219,223,219,222.5,2,12703,8089,8414,2289,1922,-325,367,3.15,16.44,4.3,16413.4628,528506
2017/10/5,25397939,5691251336,224.0831957,222,225.5,222,224.5,2,8601,7931,8089,2461,2289,-158,172,3.12,16.59,4.34,16471.4573,531256
2017/10/6,16040516,3604683862,224.7236848,225,225.5,223.5,224.5,0,7612,7890,7931,2514,2461,-41,53,3.12,16.59,4.34,16505.102,520965
2017/10/11,67649562,15633206754,231.0910269,226.5,233.5,226.5,233,8.5,20879,8334,7890,2678,2514,444,164,3,17.22,4.5,16533.8103,509173
2017/10/12,44176186,10450920432,236.5736244,235,237.5,234.5,237.5,4.5,16490,8325,8334,2982,2678,-9,304,2.95,17.55,4.59,16573.3989,510908
2017/10/13,23145071,5465540327,236.1427332,237.5,237.5,234.5,237.5,0,10507,8260,8325,2992,2982,-65,10,2.95,17.55,4.59,16606.3591,523435
2017/10/16,20673072,4906963355,237.3601444,237.5,238,236,238,0.5,6764,8420,8260,2982,2992,160,-10,2.94,17.59,4.6,16676.795,522926
2017/10/17,17652304,4171891244,236.3369249,238,238,235,235.5,-2.5,6336,8473,8420,2945,2982,53,-37,2.97,17.41,4.55,16638.801,512810
2017/10/18,28970850,6901364183,238.217525,239.5,239.5,237,237.5,2,10330,8565,8473,3033,2945,92,88,2.95,17.55,4.59,16580.1968,511617
2017/10/19,23481776,5636769464,240.0486856,239.5,241.5,239,239,1.5,9033,8337,8565,3103,3033,-228,70,2.93,17.66,4.62,16551.065,522723
2017/10/20,27056035,6456386670,238.6301862,238,239.5,237.5,237.5,-1.5,7206,8168,8337,3089,3103,-169,-14,2.95,17.55,4.59,16563.1191,518262
2017/10/23,15959559,3820927681,239.4131117,239,240,238.5,239,1.5,6686,8264,8168,3073,3089,96,-16,2.93,17.66,4.62,16624.5332,514107
2017/10/24,16100570,3842463252,238.6538646,240,240,238,238,-1,6034,8212,8264,3074,3073,-52,1,2.94,17.59,4.6,16655.681,518714
2017/10/25,17205187,4099505436,238.2714838,238.5,239,237.5,238,0,5808,7901,8212,3062,3074,-311,-12,2.94,17.59,4.6,16687.6292,526244
2017/10/26,12959717,3069618429,236.858446,237,238,236,236,-2,4947,8062,7901,2960,3062,161,-102,2.97,17.44,4.56,16687.3547,532570
2017/10/27,18040541,4304460160,238.5992837,237.5,240,237.5,239,3,5715,7949,8062,3067,2960,-113,107,2.93,17.66,4.62,16491.9399,524453
2017/10/30,30241990,7358619170,243.3245686,242,245,241.5,243,4,10609,8261,7949,3159,3067,312,92,2.88,17.96,4.7,16466.7398,522229
2017/10/31,22582013,5497062659,243.4266006,243.5,245,241.5,243,0,8176,8439,8261,3174,3159,178,15,2.88,17.96,4.7,16608.7535,527682
2017/11/1,20465054,4975624502,243.1278462,243.5,245,241.5,242.5,-0.5,6464,9732,8439,3123,3174,1293,-51,2.89,17.92,4.69,16676.426,530693
2017/11/2,16309342,3940181714,241.590477,242,242.5,240.5,241,-1.5,5912,9873,9732,3087,3123,141,-36,2.9,17.81,4.66,16730.3816,528959
2017/11/3,18327682,4386122470,239.3168143,240.5,241,238.5,239,-2,5621,10207,9873,2954,3087,334,-133,2.93,17.66,4.62,16756.0667,531652
2017/11/6,21029515,5063670900,240.7887628,243.5,244,239,239.5,0.5,6601,9916,10207,2952,2954,-291,-2,2.92,17.7,4.63,16815.0783,542353
2017/11/7,21689261,5266500464,242.8160399,242,244,241.5,244,4.5,6729,8548,9916,3031,2952,-1368,79,2.87,18.03,4.72,16792.2599,586417
2017/11/8,14579103,3536455029,242.5701382,243,243.5,242,242.5,-1.5,4610,8793,8548,3001,3031,245,-30,2.89,17.92,4.69,16855.2649,592572
2017/11/9,21366949,5151628572,241.1026755,240.5,243,240,241,-1.5,6339,8869,8793,2963,3001,76,-38,2.9,17.81,4.66,16782.7633,576474
2017/11/10,15061296,3629826936,241.0036252,240,242,239.5,240.5,-0.5,4465,8733,8869,2974,2963,-136,11,2.91,17.78,4.65,16830.0872,577912
2017/11/13,12087858,2904559294,240.287344,240,241.5,239.5,239.5,-1,4288,8878,8733,2936,2974,145,-38,2.92,17.7,4.63,16792.4065,581838
2017/11/14,17229176,4132433432,239.8509036,241,241,239,240,0.5,4130,8892,8878,2935,2936,14,-1,2.92,18.09,4.35,16723.5513,579195
